date,equity,position,score,q_exit,q_half,nav,drawdown
2024-12-06,155884.59999999998,1.0,0.472858434358779,-0.7439510949357541,-0.6908617690069724,1.5588459999999997,-0.004677647154973763
2024-12-09,158221.99999999994,1.0,-0.12632173428019203,-0.7271446882176769,-0.6834277243392611,1.5822199999999995,0.0
2024-12-10,155356.79999999993,1.0,-0.13626489684097684,-0.7271446882176769,-0.6834277243392611,1.5535679999999994,-0.01810873329878282
2024-12-11,154828.99999999994,1.0,-0.5469410216021162,-0.7271446882176769,-0.6834277243392611,1.5482899999999995,-0.0214445525906638
2024-12-12,157015.59999999998,1.0,0.14287357006208684,-0.7271446882176769,-0.6834277243392611,1.5701559999999997,-0.0076247298100137195
2024-12-13,154828.99999999994,1.0,-0.2505391244834036,-0.7271446882176769,-0.6834277243392611,1.5482899999999995,-0.0214445525906638
2024-12-16,153245.59999999998,1.0,0.07117092944922576,-0.7271446882176769,-0.6834277243392611,1.5324559999999998,-0.031452010466306635
2024-12-17,152114.59999999998,1.0,0.042816818952597924,-0.7271446882176769,-0.6834277243392611,1.5211459999999997,-0.03860019466319464
2024-12-18,153396.39999999997,1.0,-0.19429982545433255,-0.7271446882176769,-0.6834277243392611,1.5339639999999997,-0.03049891924005499
2024-12-19,156864.79999999993,1.0,0.03272726575914536,-0.7271446882176769,-0.6834277243392611,1.5686479999999994,-0.008577821036265587
2024-12-20,161087.19999999995,1.0,0.08462192972582652,-0.7271446882176769,-0.6834277243392611,1.6108719999999996,0.0
2024-12-23,158749.79999999993,1.0,0.00330587989813938,-0.7271446882176769,-0.6834277243392611,1.5874979999999994,-0.014510153506920642
2024-12-24,158674.39999999997,1.0,-0.41249127134533053,-0.7271446882176769,-0.6834277243392611,1.5867439999999997,-0.014978222974885602
2024-12-27,157694.19999999995,1.0,-0.5158217959913746,-0.7271446882176769,-0.6834277243392611,1.5769419999999996,-0.021063126058432968
2024-12-30,158297.39999999997,1.0,-0.4917250094841518,-0.7271446882176769,-0.6834277243392611,1.5829739999999997,-0.017318570314711512
2024-12-31,157543.39999999997,0.0,-0.8584660863792077,-0.7439510949357541,-0.6908617690069724,1.5754339999999996,-0.021999264994363332
2025-01-02,157543.39999999997,0.5,-0.7187049311174785,-0.7439510949357541,-0.7039718106191981,1.5754339999999996,-0.021999264994363332
2025-01-03,156825.19999999995,0.0,-1.3962810096690088,-0.7608540374260273,-0.7253219284237982,1.5682519999999995,-0.0264577197939998
2025-01-06,156976.39999999997,0.0,-0.9125427921178102,-0.7812776579090731,-0.7425734918664155,1.5697639999999997,-0.025519097730918316
2025-01-07,156976.39999999997,1.0,0.19236466239967231,-0.7812776579090731,-0.7425734918664155,1.5697639999999997,-0.025519097730918316
2025-01-08,156150.39999999997,1.0,0.07990580656833118,-0.7608540374260273,-0.7253219284237982,1.5615039999999996,-0.03064675529775185
2025-01-09,157960.59999999995,1.0,0.5102314743660813,-0.7608540374260273,-0.7253219284237982,1.5796059999999994,-0.01940936337586119
2025-01-10,156352.99999999997,1.0,0.5257356413488754,-0.7608540374260273,-0.7253219284237982,1.5635299999999996,-0.029389051395765753
2025-01-13,154830.19999999995,1.0,0.25054652460049254,-0.7608540374260273,-0.7253219284237982,1.5483019999999996,-0.038842316459656634
2025-01-14,158637.19999999995,1.0,0.20147713396047492,-0.7608540374260273,-0.7253219284237982,1.5863719999999994,-0.015209153799929598
2025-01-15,160752.19999999995,1.0,0.1612754218224689,-0.7608540374260273,-0.7253219284237982,1.6075219999999995,-0.0020796189889700223
2025-01-16,161767.39999999994,1.0,0.2281739146783901,-0.7608540374260273,-0.7253219284237982,1.6176739999999994,0.0
2025-01-17,160667.59999999995,1.0,0.07051639675821227,-0.7608540374260273,-0.7253219284237982,1.6066759999999995,-0.0067986504079312615
2025-01-20,164897.59999999995,1.0,-0.26005112723013646,-0.7608540374260273,-0.7253219284237982,1.6489759999999996,0.0
2025-01-21,163882.39999999994,1.0,0.029546359426825597,-0.7608540374260273,-0.7253219284237982,1.6388239999999994,-0.006156548063768197
2025-01-22,162190.39999999994,1.0,-0.4389940525261926,-0.7608540374260273,-0.7253219284237982,1.6219039999999993,-0.016417461503381636
2025-01-23,161259.79999999996,1.0,-0.31826066161587807,-0.7608540374260273,-0.7253219284237982,1.6125979999999995,-0.022060963895168872
2025-01-24,165235.99999999997,1.0,-0.6183939924662945,-0.7608540374260273,-0.7253219284237982,1.6523599999999996,0.0
2025-01-27,167350.99999999997,1.0,-0.6000507724829196,-0.7608540374260273,-0.7253219284237982,1.6735099999999996,0.0
2025-01-28,169719.79999999996,1.0,-0.6314199987856765,-0.7608540374260273,-0.7253219284237982,1.6971979999999995,0.0
2025-02-03,170988.79999999996,1.0,-0.14999766830587302,-0.7608540374260273,-0.7253219284237982,1.7098879999999996,0.0
2025-02-04,178010.59999999995,1.0,-0.17237069729151847,-0.7608540374260273,-0.7253219284237982,1.7801059999999995,0.0
2025-02-05,176741.59999999995,1.0,-0.18372603466861118,-0.7608540374260273,-0.7253219284237982,1.7674159999999994,-0.0071287889597586585
2025-02-06,177841.39999999997,1.0,-0.08530283530975097,-0.7608540374260273,-0.7253219284237982,1.7784139999999997,-0.0009505051946343546
2025-02-07,181140.79999999996,1.0,-0.1126986997609835,-0.7608540374260273,-0.7253219284237982,1.8114079999999997,0.0
2025-02-10,184863.19999999995,1.0,-0.6086705844945359,-0.7608540374260273,-0.7253219284237982,1.8486319999999996,0.0
2025-02-11,180802.39999999997,1.0,-0.621115408166607,-0.7608540374260273,-0.7253219284237982,1.8080239999999996,-0.021966513616555328
2025-02-12,187908.79999999996,1.0,-0.4305937045336946,-0.7608540374260273,-0.7253219284237982,1.8790879999999996,0.0
2025-02-13,186978.19999999995,1.0,0.1234085920545143,-0.7608540374260273,-0.7253219284237982,1.8697819999999996,-0.004952402442035764
2025-02-14,200852.59999999998,1.0,0.4641102931125797,-0.7608540374260273,-0.7253219284237982,2.008526,0.0
2025-02-17,208804.99999999997,1.0,-0.3896268152990575,-0.7608540374260273,-0.7253219284237982,2.0880499999999995,0.0
2025-02-18,212992.69999999995,0.0,-1.6662640084970575,-0.7812776579090731,-0.7425734918664155,2.1299269999999995,0.0
2025-02-19,211512.19999999995,0.0,-1.1929925125497458,-0.8179191080881857,-0.7519458148388302,2.1151219999999995,-0.006950942450140274
2025-02-20,211512.19999999995,1.0,-0.4606565530028574,-0.8179191080881857,-0.7519458148388302,2.1151219999999995,-0.006950942450140274
2025-02-21,211512.19999999995,1.0,0.22670696653614145,-0.8179191080881857,-0.7519458148388302,2.1151219999999995,-0.006950942450140274
2025-02-24,211512.19999999995,0.0,-1.4357624698339815,-0.8500254772296889,-0.7740817439840249,2.1151219999999995,-0.006950942450140274
2025-02-25,211512.19999999995,1.0,-0.4809946378527395,-0.8500254772296889,-0.7740817439840249,2.1151219999999995,-0.006950942450140274
2025-02-26,211512.19999999995,1.0,-0.34951673983253445,-0.8500254772296889,-0.7740817439840249,2.1151219999999995,-0.006950942450140274
2025-02-27,211512.19999999995,1.0,-0.757294586489332,-0.8500254772296889,-0.7740817439840249,2.1151219999999995,-0.006950942450140274
2025-02-28,205462.99999999994,1.0,-0.10671119279766017,-0.8500254772296889,-0.7740817439840249,2.0546299999999995,-0.03535191581683317
2025-03-03,207421.39999999994,1.0,0.20361396033384907,-0.8500254772296889,-0.7740817439840249,2.0742139999999996,-0.0261572344967691
2025-03-04,210767.59999999995,1.0,0.1969572516291991,-0.8500254772296889,-0.7740817439840249,2.1076759999999997,-0.010446836910372848
2025-03-05,216988.09999999995,1.0,-0.31246478355648033,-0.8500254772296889,-0.7740817439840249,2.1698809999999993,0.0
2025-03-06,233504.59999999995,0.0,-0.8866977099259437,-0.8773812741555208,-0.8006816461884889,2.3350459999999993,0.0
2025-03-07,231359.59999999995,1.0,-0.17197017299639414,-0.8773812741555208,-0.8006816461884889,2.3135959999999995,-0.009186114534788459
2025-03-10,226380.09999999995,1.0,-0.26470889814392407,-0.8773812741555208,-0.8006816461884889,2.2638009999999995,-0.030511176225222036
2025-03-11,226893.09999999995,1.0,-0.3186785495043287,-0.8773812741555208,-0.8006816461884889,2.2689309999999994,-0.028314217364454497
2025-03-12,224484.09999999995,1.0,-0.8298715367632695,-0.8773812741555208,-0.8307464511417083,2.2448409999999996,-0.03863093061121692
2025-03-13,222513.09999999995,1.0,-0.29325962776029546,-0.8773812741555208,-0.8307464511417083,2.2251309999999993,-0.04707187781311373
2025-03-14,228645.09999999995,1.0,-0.7508582406933237,-0.8773812741555208,-0.8307464511417083,2.2864509999999996,-0.020811153184990716
2025-03-17,229959.09999999995,1.0,-0.211435013250909,-0.8773812741555208,-0.8307464511417083,2.2995909999999995,-0.01518385505039288
2025-03-18,237186.09999999995,1.0,0.0786222320740758,-0.8773812741555208,-0.8307464511417083,2.3718609999999996,0.0
2025-03-19,236748.09999999995,1.0,-0.14552328035670412,-0.8773812741555208,-0.8307464511417083,2.3674809999999993,-0.0018466512160705273
2025-03-20,227769.09999999995,1.0,-0.13019930712952932,-0.8773812741555208,-0.8307464511417083,2.2776909999999995,-0.03970300114551406
2025-03-21,224265.09999999995,1.0,0.44391299794777767,-0.8773812741555208,-0.8307464511417083,2.2426509999999995,-0.05447621087407739
2025-03-24,224922.09999999995,1.0,-0.649573187761628,-0.8500254772296889,-0.7998067318100501,2.2492209999999995,-0.05170623404997177
2025-03-25,220104.09999999995,1.0,-0.5811813572796984,-0.8500254772296889,-0.7998067318100501,2.2010409999999996,-0.07201939742674635
2025-03-26,222075.09999999995,1.0,-0.08983560701492957,-0.8500254772296889,-0.7998067318100501,2.2207509999999995,-0.06370946695442947
2025-03-27,223170.09999999995,1.0,-0.47214421122836847,-0.8490298850059481,-0.7740817439840249,2.2317009999999993,-0.05909283891425354
2025-03-28,223389.09999999995,1.0,-0.7481611724096832,-0.8490298850059481,-0.7740817439840249,2.2338909999999994,-0.058169513306218223
2025-03-31,217914.09999999995,0.0,-0.9966255243080802,-0.8773812741555208,-0.7998067318100501,2.1791409999999996,-0.08125265350709843
2025-04-01,219666.09999999995,1.0,-0.39783554499353535,-0.8773812741555208,-0.7998067318100501,2.1966609999999993,-0.07386604864281687
2025-04-02,219666.09999999995,0.0,-1.094578927796286,-0.9040139149944942,-0.8381639561518917,2.1966609999999993,-0.07386604864281687
2025-04-03,219666.09999999995,0.0,-1.1996254700210525,-0.9040139149944942,-0.8381639561518917,2.1966609999999993,-0.07386604864281687
2025-04-07,219666.09999999995,1.0,-0.7362531858625804,-0.9040139149944942,-0.8381639561518917,2.1966609999999993,-0.07386604864281687
2025-04-08,219666.09999999995,0.0,-1.0817867241150632,-0.9688782226852911,-0.8666532572077612,2.1966609999999993,-0.07386604864281687
2025-04-09,219666.09999999995,1.0,-0.6258234537484892,-0.9688782226852911,-0.8666532572077612,2.1966609999999993,-0.07386604864281687
2025-04-10,219666.09999999995,1.0,-0.7436760885797227,-0.9040139149944942,-0.8381639561518917,2.1966609999999993,-0.07386604864281687
2025-04-11,221342.29999999993,1.0,-0.49372690789208534,-0.9040139149944942,-0.8381639561518917,2.2134229999999993,-0.06679902405748073
2025-04-14,226574.09999999995,1.0,-0.679409166157941,-0.9040139149944942,-0.8381639561518917,2.2657409999999993,-0.04474123905237293
2025-04-15,227572.09999999995,0.0,-1.0211353478319916,-0.9688782226852911,-0.8666532572077612,2.2757209999999994,-0.04053357258287904
2025-04-16,224877.49999999997,0.0,-1.0434224104762446,-1.0130471060691009,-0.894192783761585,2.2487749999999997,-0.051894272050512114
2025-04-17,224877.49999999997,1.0,-0.529267714410213,-1.0130471060691009,-0.894192783761585,2.2487749999999997,-0.051894272050512114
2025-04-22,224877.49999999997,1.0,-0.1008099410853397,-1.0130471060691009,-0.894192783761585,2.2487749999999997,-0.051894272050512114
2025-04-23,224877.49999999997,1.0,-0.11600225582810934,-1.0130471060691009,-0.894192783761585,2.2487749999999997,-0.051894272050512114
